filename,text
IMAGES-004-HOUSE_OVERSIGHT_017282.txt,"4.2.12
WC: 191694

The Suppression of Science: The Case of Jeffrey MacDonald

A case in which science has not yet produced a victory—or, in my view, justice—is the 40 year
old “whodunit” involving the murder of the family of Jeffrey MacDonald. Science could perhaps
provide a definitive answer to this highly publicized case, but so far the doors of the courtroom
have been shut to newly discovered scientific and other evidence that was suppressed by the
prosecution. The courts in this case have placed the alleged need for “finality” above the search
for truth. But history and science knows no finality. Nor should finality trump the desire for
closure in a court of law, as long as a possibly innocent defendant remains convicted of a crime
that science can prove he may not have committed.

I had followed the Jeffrey MacDonald case in the media from its grisly inception on February 17,
1970, when the wounded Green Beret doctor told authorities that his pregnant wife, Colette, and
his daughters, Kimberly, five, and Kristen, two, had been murdered by drug-crazed intruders. Like
most Americans, I had my doubts about his story. It seemed so conveniently modeled on the
notorious Manson murders that had occurred just __ years earlier. I knew that the statistics
showed that wives are more likely to be killed by husbands than by strangers. I wondered why
there was no hard evidence—no fibers, hairs, or fingerprints—left by the alleged intruders. My
doubts were confirmed by reading Joe McGinniss's best-seller Fatal Vision, which concluded that
MacDonald was indeed guilty, or by seeing the TV movie, which was even more persuasive of his
guilt.

Several times during the course of the lengthy legal proceedings, Jeffrey MacDonald had written
and called me, pleading with me to help him. Each time I declined. But then, in 19 __, I went to
Terminal Island Federal Prison in California to visit another inmate, and as I left the room in
which lawyers confer with prisoners, a graying man quietly introduced himself. He was Jeffrey
MacDonald, and he asked if he could have five minutes of my time to show me some documents.
I agreed. What I learned that day—and afterward—convinced me that I had to try to help him.

In one of the most dramatic scenes in the TV movie Fatal Vision, investigators dig up the graves
of Colette, Kimberly, and Kristen MacDonald. The government's chief lawyer (played by Andy
Griffith) explains to the grieving Freddie Kassab (played by Karl Maiden) why the bodies of his
stepdaughter and grandchildren must be exhumed:

We've got to know if the hair found in Colette's hand was her own, Jeff's,
the kids’...
[Freddie Kassab interjects] . . . or someone with a floppy hat.

In the actual trial conducted in 1979, the prosecution's case against Jeffrey MacDonald relied
heavily on this evidence: blonde hair found in the murdered Colette MacDonald's hand. It had
already been found not to match Jeffrey MacDonald's hair. Thus, if it did not match Colette's own
hair or the hair of the children, that finding would lend support to MacDonald's claim that there
had been intruders - - including a woman with long, blonde hair who was wearing a floppy hat
and boots - - in his home on the night of the attack. It would also indicate that at least one of
these intruders had come in contact with Colette.

195

HOUSE_OVERSIGHT_017282
"
IMAGES-009-HOUSE_OVERSIGHT_027293.txt,"sender: i’

Time: 06/15/18 08:56:18 AM (550770978)
Flags: 1060865

Is Read: Yes

Is Invitation: No

GUID: 10319D99-6F02-4D3E-8A31-7660F30DC8B6

Tr,

Message: Jonathan Karl

Sender: e:jeeitunes@gmail.com

Time: 06/15/18 08:57:25 AM (550771045)
Flags: 1085445

Is Read: No

Is Invitation: No

GUID: 472647DF-09AD-4B8A-A6CA-220DEBSDOEFO

Message: Sorry- did yoh get to meet with zucker

Sender: iy

Time: 06/15/18 08:57:54 AM (550771074)
Flags: 1126401
Is Read: Yes

Is Invitation: No

r

GUID: OC52B4B0-17AF-429C-97EE-O1DBCO025A830

Message: Couldn't get sked to work -- trying for Tuesday

Sender: e:jeeitunes@gmail.com

Time: 06/16/18 07:38:06 AM (550852686)
Flags: 1085445

Is Read: No

Is Invitation: No

GUID: 23FF498F-99EC-42C8-B4D3-1F7D21345B82

Message: Need passport details for entourage

sencer:

Time: 06/16/18 07:39:31 AM (550852771)
Flags: 1060865
Is Read: Yes

Is Invitation: No

GUID: 6D2150B3-90E6-4DE9-8129-2F37D7BOCC2C

Message: K

Sender: e:jeeitunes@gmail.com

Time: 06/16/18 08:39:14 AM (550856354)

HOUSE_OVERSIGHT_027293
"
IMAGES-003-HOUSE_OVERSIGHT_015687.txt,"Preface X1il
Beliefs

e We have true free will. We consciously decide our actions and
these decisions are in no way predetermined. We shape the
future. Allowing for free will is, therefore, a boundary condition
for any theory of our Universe.

* The world is an amazing place, but understandable. We can
understand the Universe through the application of thought and
reason.

* ‘There is only one Universe and it appears to make sense.

* Humans think creatively, computers do not.

* ‘The process of understanding and communication is complex,
much more complex than the digital theorems of Claude
Shannon and Harry Nyquist.

« Understanding is hard.

« The communication of understanding is even harder.

HOUSE_OVERSIGHT_015687
"
IMAGES-004-HOUSE_OVERSIGHT_017296.txt,"4.2.12
WC: 191694

I argued that the prosecutors had deliberately “thrown a skunk into the jury box” when they
introduced irrelevant evidence that Swami had engaged in a homosexual relationship with a
follower. To a West Virginia jury back then, this could be massively prejudicial.

In addition, the prosecution introduced evidence that teachers at the community school had
molested children and that Swami was aware of this but did nothing. Finally, they introduced:

“a videotape segment from the television program West 57th Street (a news exposé
program). The videotape showed a child of the New Vrindaban community stating that he
prayed to Swami, a statement generally offensive to the religious sensitivities of typical
jurors. More inflammatory was a statement by Swami comparing women to dogs and
condoning lightly slapping one's wife for disciplinary reasons.”

I argued the appeal before a panel of the U.S. Court of Appeals for the Fourth Circuit consisting
of three elderly conservative judges in Charleston, South Carolina. I could not imagine a group
that would be less sympathetic to a Hare Krishna guru accused of the horrendous crimes of which
my client stood convicted. But my wife’s older cousin, Morris Rosen, an experienced lawyer
from Charleston, cautioned me not to give up. “These old-line Southerners care about justice,
and they don’t have ambitions beyond their current job. They’ll give your client a fair shake as
long as you don’t overstate your case. Be straight with them and they’ll be straight with you.”

My cousin, who was himself “a good ol’ boy,” was absolutely on target. I argued in a low key
manner, focusing on precedents from the court, and especially from the three judges. In their
decision, they followed the law, concluding as follows:

“We accept without need of extensive argument that implications of child molestation,
homosexuality, and abuse of women unfairly prejudice a defendant. Indeed, no evidence
could be more inflammatory or more prejudicial than allegations of child molestation.
When evidence of a defendant's involvement in several of these activities is presented to
the jury, the risk of unfair prejudice is compounded. In such a case, we fear that jurors will
convict a defendant based on the jurors' disdain or their belief that the defendant's prior
bad acts make guilt more likely. Furthermore, we are especially sensitive to prejudice in a
trial where defendants are members of an unpopular religion.”

The court in a 2-1 decision reversed the convictions. The rule of law prevailed over the
prejudices of men and women.

209

HOUSE_OVERSIGHT_017296
"
IMAGES-003-HOUSE_OVERSIGHT_014599.txt,"by remaining overweight US corporate high yield
credit versus investment grade fixed income and by
funding various tactical tilts from their high-quality
bond allocation. While most investment grade
bonds may have uninspiring tactical prospects, we
emphasize that investors should not completely
abandon their bond allocation in search of higher
yields. As the last several years have reminded
us, investment grade fixed income serves a vital
strategic role in the portfolio, due to its ability to
hedge against deflation, reduce portfolio volatility
and generate income.

In the sections that follow, we review the
specifics of each fixed income market.

US Treasuries

While 2016 began as a bumper year for US
Treasuries, it ended in a rout. The yield on 10-year
Treasury bonds, for example, reached an all-time
low of just 1.36% by the middle of last year before
jolting higher by more than one percentage point
by year-end. As a result, investors’ nearly double-
digit gains devolved into a small loss. Even worse,
the bulk of the rate increase occurred in just the
last three months of 2016, generating a 7% loss for
the quarter that has been exceeded less than 1% of
the time historically since 1981.

We expect rates to continue to increase, albeit
at a slower pace in 2017, as many of the forces
that have restrained yields are slowly fading.
Inflation, in particular, has been a persistent drag,
reflecting a toxic combination of excess labor slack
that depressed wages, a strong dollar that lowered
import prices and a significant decline in oil prices
that weighed on breakeven inflation rates. But
as we begin the eighth year of the US expansion,
labor slack has been largely absorbed, evident in
today’s firming wages. Moreover, the impact of the
dollar is diminishing as its pace of ascent slows,
while the recovery in oil is boosting breakeven
inflation rates.

Other headwinds are also receding. The fiscal
austerity among the advanced economies that
has dampened economic growth and decreased
sovereign bond issuance—both of which depress
interest rates—is now reversing (see Exhibit 78).
Indeed, US fiscal spending is expected to add
0.3-0.5 percentage points to GDP growth in each
of the next two years.!4

At the same time, there is reduced demand
for risk-free assets, like US Treasuries, given
the unexpectedly sanguine reaction to negative

Exhibit 78: Fiscal Stance of Advanced Economies
Fiscal austerity in developed markets has reversed in
recent years.

Number of Countries Loosened

35 5

wTightened m Remained Neutral

30 + 8 9

25 4

a

20 +

2011 2012 2013 2014 2015 2016

Data as of December 31, 2016.
Source: Investment Strategy Group, IMF.

geopolitical events—such as the UK and Italian
referenda—and the results of the US election.
Finally, the deleterious impact of depressed interest
rates on banking sector profitability has raised the
hurdle for global central banks to cut interest rates
further and/or increase the scale of QE programs. In
turn, market focus has shifted toward the eventual
tapering of BOJ, ECB and BOE accommodation,
which has helped lift bond term premiums and
boosted long-term yields (see Exhibit 79).

In light of these waning headwinds, the Federal
Reserve is likely to hike two or three times in 2017,
with upside risks from a larger-than-anticipated
fiscal expansion. Combined with some further
normalization in the term premium, we expect 10-
year rates to increase to 2.50-3.00% by year-end.
Given the balance of risks, we remain comfortable
funding tactical tilts out of investment grade
fixed income.

Treasury Inflation-Protected Securities (TIPS)
TIPS fared better than nominal bonds in 2016,
delivering a positive mid-single-digit return. Their
outperformance was driven by the recovery in
breakeven inflation rates, which began the year at
very depressed levels consistent with only 1.5%
annual inflation over the next 10 years—well
below long-run forecasts (see Exhibit 80). In fact,
our work suggests that breakeven inflation rates
were reflecting high odds of a deep recession over
the course of 2016, well above the risk suggested
by our recession models.

66 | Goldman Sachs | JANUARY 2017

HOUSE_OVERSIGHT_014599
"
IMAGES-009-HOUSE_OVERSIGHT_027287.txt,"Time: 06/14/18 08:09:05 AM (550681745)
Flags: 1060865

Is Read: Yes

Is Invitation: No

GUID: 2B9375ED-A9BD-44F5-A496-C443D8166617

Message: Yes always -- why?

Sender: e:jeeitunes@gmail.com

Time: 06/14/18 08:10:02 AM (550681802)
Flags: 1085445

Is Read: No

Is Invitation: No

GUID: 895EE6EE-BE16-46C3-BOE4-9BAAER065C76D

Message: No worry, only good

Sender: e:jeeitunes@gmail.com

Time: 06/14/18 08:11:36 AM (550681896)
Flags: 1085445

Is Read: No

Is Invitation: No

GUID: 2209CA65-l1A7F-42DF-BCBD-0B3C33844513

Message: For Paris I have the best of china intel . Coming

Time: 06/14/18 08:11:47 AM (550681907)
Flags: 1060865

Is Read: Yes

Is Invitation: No

GUID: 31EH58701-826C-4306-8 9AA-BA613A5758F2

Message: Brilliant

Sender: e:jeeitunes@gmail.com

Time: 06/14/18 08:14:09 AM (550682049)
Flags: 1085445

Is Read: No

Is Invitation: No

GUID: D1028303-21EC-47D8-9656-7COLFC6OFO24A

Message: He says stability , power is stability. . they have manpower to Marshall.
Push for robotics, big for genetics. Aging population. . diabetes? Etc . Strategy
began 40 years ago. Right on track. . as he said it is a unified nationalist economic
country . Made me smile

Sender: e:jeeitunes@gmail.com

Time: 06/14/18 08:14:39 AM (550682079)

HOUSE_OVERSIGHT_027287
"
TEXT-002-HOUSE_OVERSIGHT_032226.txt,"From: 
Sent: 
To: 
Subject: 
Kathy Ruemmler 
8/27/2015 2:25:04 PM 
jeffrey E. [jeeyacation@gmail.com] 
Re: 
Importance: High 
Great. 
Sent from my iPhone 
On Aug 27, 2015, at 6:00 AM, jeffrey E. <jeevacation@gmail.com> wrote: 
ok, anytime you like, you can drive right to me and i will feed you.::) 
On Wed, Aug 26, 2015 at 10:38 PM, Kathy Ruemmler__________________ 
Will leave @ 9, so will be in ny @ 1 pm. 
Sent from my iPad 
On Aug 26, 2015, at 10:21 PM, jeffrey E. <jeevacation@gmail.com> wrote: 
what time, I will come up 
On Wed, Aug 26, 2015 at 10:18 PM, Kathy Ruemmler_______________________ 
Going up to NY Friday morning. Think I am going to drive. I will then stop to 
on the New Jersey turnpike, will observe all of the people there who are at least 
have a mild panic attack as a result of the observation, and will then decide that 
food for the rest of my life out of fear that I will end up like one of these people 
Sent from my iPad 
On Aug 26, 2015, at 10:09 PM, jeffrey E. <jeevacation@gmail.com> wrote: 
ill give you details when i see you, when are you in ny? 
On Wed, Aug 26, 2015 at 9:28 PM, Kathy Ruemmler 
Trump is living proof of the adage that it is better to be lucky than smart. 
Sent from my iPad 
wrote: 
wrote: 
pee and get gas at a rest stop 
100 pounds overweight, will 
I am not eating another bite of 
please note 
The information contained in this communication is 
confidential, may be attorney-client privileged, may 
constitute inside information, and is intended only for 
the use of the addressee. It is the property of 
JEE 
Unauthorized use, disclosure or copying of this 
communication or any part thereof is strictly prohibited 
rote: 
HOUSE OVERSIGHT 032226 
and may be unlawful. If you have received this 
communication in error, please notify us immediately by 
return e-mail or by e-mail to jeevacation@gmail.com, and 
destroy this communication and all copies thereof, 
including all attachments. copyright -all rights reserved 
please note 
The information contained in this communication is 
confidential, may be attorney-client privileged, may 
constitute inside information, and is intended only for 
the use of the addressee. It is the property of 
JEE 
Unauthorized use, disclosure or copying of this 
communication or any part thereof is strictly prohibited 
and may be unlawful. If you have received this 
communication in error, please notify us immediately by 
return e-mail or by e-mail to jeevacation@gmail.com, and 
destroy this communication and all copies thereof, 
including all attachments. copyright -all rights reserved 
please note 
The information contained in this communication is 
confidential, may be attorney-client privileged, may 
constitute inside information, and is intended only for 
the use of the addressee. It is the property of 
JEE 
Unauthorized use, disclosure or copying of this 
communication or any part thereof is strictly prohibited 
and may be unlawful. If you have received this 
communication in error, please notify us immediately by 
return e-mail or by e-mail to jeevacation@gmail.com, and 
destroy this communication and all copies thereof, 
including all attachments. copyright -all rights reserved 
HOUSE OVERSIGHT 032227 
"
TEXT-001-HOUSE_OVERSIGHT_031597.txt,"From: jeffrey E. [jeeyacation@gmail.com] 
Sent: 12/8/2015 9:52:40 PM 
To: Landon Thomas Jr. 
Subject: Re: Trump 
Importance: High 
when we bet that marla maples was pregnnat , i olst and sent him 10,000 dollars of baby food. the hawain 
tropic gins all have photos he was the judge 
On Tue, Dec 8, 2015 at 5:50 PM, Landon Thomas Jr. < > wrote: 
Yes!!! 
Sent from my iPhone 
On Dec 8, 2015, at 4:43 PM, jeffrey E. <jeevacation@gmail.com> wrote: 
would you like photso of donald and gins in bikinis in my kitchen. 
On Tue, Dec 8, 2015 at 5:41 PM, Thomas Jr., Landon < wrote: 
Now everyone coming to me thinking I have juicy info on you and Trump. 
Because of this. 
I've known Jeff for fifteen years. Terrific guy, Trump booms from a speakerphone. He's a lot of fun to be with. It is 
even said that he likes beautiful women as much as I do, and many of them are on the younger side. No doubt about it --
Jeffrey enjoys his social life. 
That story will never die. 
Landon Thomas, Jr. 
Financial Reporter 
New York Times 
http://topics.nytimes.com/top/reference/timestopics/people/t/landon jr thomas/index  
.html  
please note 
The information contained in this communication is 
confidential, may be attorney-client privileged, may 
constitute inside information, and is intended only for 
the use of the addressee. It is the property of 
JEE 
Unauthorized use, disclosure or copying of this 
communication or any part thereof is strictly prohibited 
and may be unlawful. If you have received this 
HOUSE OVERSIGHT 031597 
communication in error, please notify us immediately by 
return e-mail or by e-mail to jeevacation@gmail.com, and 
destroy this communication and all copies thereof, 
including all attachments. copyright -all rights reserved 
please note 
The information contained in this communication is 
confidential, may be attorney-client privileged, may 
constitute inside information, and is intended only for 
the use of the addressee. It is the property of 
JEE 
Unauthorized use, disclosure or copying of this 
communication or any part thereof is strictly prohibited 
and may be unlawful. If you have received this 
communication in error, please notify us immediately by 
return e-mail or by e-mail to jeevacation@gmail.com, and 
destroy this communication and all copies thereof, 
including all attachments. copyright -all rights reserved 
HOUSE OVERSIGHT 031598 
"
IMAGES-010-HOUSE_OVERSIGHT_029359.txt,"The 1* lesson: Be modest in
prophecy. In particular, when it comes
to the future. Mubarak for example had
about 400,000 people at his disposal
working in various security agencies in
order to preemptively predict events
such as those that took place at Tahrir
Square. And he did not foresee the
uprising. So who can?

The 2 lesson: When friends, and even
the leaders among us, say: Don't get
swept into a panic — 1f something really
grave happens (Iran for example) — the
US will not stand by. The world will
take action!

And I say: Don't bet on it. Look at Syria.
Assad has massacred 200,000 of his own
people — with tanks, artillery, fighter
jets, even chemical weapons — and the

world did not lift a finger.

HOUSE_OVERSIGHT_029359
"
TEXT-001-HOUSE_OVERSIGHT_030689.txt,"From: Michael Wolff 
Sent: 1/18/2018 2:08:34 PM 
To: jeffrey E. [jeeyacation@gmail.com] 
Subject: Re: 
Importance: High 
Bannon's nationalist-populist platform is coherent, rational, and, apparently appealing to a great many people. 
I can't see why at this point he wouldn't want to use his world-stage stature to make an argument for it and to 
claim leadership of it. What does he have to lose? What else is there, except to suck up to Trump, and get the 
chance to be manhandled by him again? 
On Thu, Jan 18, 2018 at 8:54 AM, jeffrey E. <jeevacation@gmail.com> wrote: 
Great. 
I m thrilled for you. At the moment he's coming tomorrow night 
On Thu, Jan 18, 2018 at 8:42 AM Michael Wolff <1____________________________________I> wrote: 
All good. I am everybody's darling. Have to keep reminding people that I am actually quite unpopular. 
Apparently thing of the past--for now (excepting among a small circle of journalists). Ira Rosen, a 60 Minutes 
producer and a friend of Bannon's, came with a message from SB: You own me a few million. Rosen also 
says he believes SB now weighing the strategy of making a formal and public break with Trump. I can't get 
together today because I have to leave for DC at 11AM to speak to 800 book buyers (not to mention pre-
signing 800 books). Then tomorrow AM to LA to do Bill Maher show. Making money is hard work. 
On Thu, Jan 18, 2018 at 7:38 AM, jeffrey E. <jeevacation@gmail.com> wrote: 
how was it.? why dont you stop by today so we can script tomorrow. - assuming no change. . prefer no 
details on email 
please note 
The information contained in this communication is 
confidential, may be attorney-client privileged, may 
constitute inside information, and is intended only for 
the use of the addressee. It is the property of 
JEE 
Unauthorized use, disclosure or copying of this 
communication or any part thereof is strictly prohibited 
and may be unlawful. If you have received this 
communication in error, please notify us immediately by 
return e-mail or by e-mail to jeevacation@gmail.com, and 
destroy this communication and all copies thereof, 
including all attachments. copyright -all rights reserved 
please note 
The information contained in this communication is 
confidential, may be attorney-client privileged, may 
constitute inside information, and is intended only for 
the use of the addressee. It is the property of 
JEE 
HOUSE OVERSIGHT 030689 
Unauthorized use, disclosure or copying of this 
communication or any part thereof is strictly prohibited 
and may be unlawful. If you have received this 
communication in error, please notify us immediately by 
return e-mail or by e-mail to jeevacation@gmail.com, and 
destroy this communication and all copies thereof, 
including all attachments. copyright -all rights reserved 
HOUSE OVERSIGHT 030690 
"
